age,avgmonthlygbdownload,avgmonthlylongdistancecharges,cltv,churncategory,churnreason,churnscore,churn,city,contract,dependents,deviceprotection,internetservice,latitude,longitude,monthlycharges,multiplelines,numberofreferrals,onlinebackup,onlinesecurity,paperlessbilling,partner,paymentmethod,phoneservice,population,referredafriend,satisfactionscore,seniorcitizen,streamingmusic,streamingmovies,streamingtv,techsupport,totalextradatacharges,totallongdistancecharges,totalrefunds,totalrevenue,totalcharges,unlimiteddata,zipcode,customerid,gender,tenure
80,17,19.0,2757,No Churn,No Churn,44,No,Ferndale,Month-to-month,No,Yes,Fiber optic,40.4785,-124.301372,94.75,No,0,No,No,Yes,No,Electronic check,Yes,2965,0,4,1,1,Yes,Yes,No,0,76.0,0.0,498.4,422.4,1,95536,6350-XFYGW,Male,4
32,25,0.0,5534,No Churn,No Churn,46,No,Santa Cruz,Month-to-month,No,Yes,DSL,36.974575,-121.991149,41.35,No phone service,0,No,Yes,No,No,Mailed check,No,36631,0,3,0,0,No,No,Yes,0,0.0,0.0,107.25,107.25,1,95062,6351-SCJKT,Male,3
19,59,37.32,4081,No Churn,No Churn,68,No,Escondido,One year,No,Yes,DSL,33.141265,-116.967221,88.8,Yes,0,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,48690,0,3,0,1,Yes,Yes,Yes,0,2500.44,0.0,8403.59,5903.15,1,92027,6352-GIGGQ,Male,67
32,17,19.07,5874,Competitor,Competitor made better offer,68,Yes,San Diego,Month-to-month,No,No,Fiber optic,32.957195,-117.202542,86.45,Yes,0,No,No,Yes,No,Electronic check,Yes,28201,0,1,0,0,No,Yes,No,0,667.45,0.0,3696.55,3029.1,1,92130,6352-TWCAU,Female,35
62,76,42.35,5795,No Churn,No Churn,57,No,Angwin,Month-to-month,Yes,No,Fiber optic,38.542448,-122.419923,104.1,Yes,3,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,3641,1,4,0,1,Yes,Yes,No,0,2286.9,0.0,7932.7,5645.8,1,94508,6353-BRMMA,Female,54
29,27,6.67,4091,Other,Don't know,79,Yes,Rancho Mirage,Month-to-month,No,No,Fiber optic,33.763678,-116.429928,95.6,No,0,No,Yes,Yes,No,Electronic check,Yes,12465,0,2,0,1,Yes,Yes,No,0,6.67,0.0,102.27,95.6,1,92270,6356-ELRKD,Female,1
48,5,26.86,2032,No Churn,No Churn,53,No,San Gabriel,Month-to-month,No,No,Fiber optic,34.089927,-118.095645,80.5,No,0,No,No,Yes,No,Electronic check,Yes,38041,0,5,0,0,No,Yes,No,0,80.58,0.0,312.93,232.35,0,91776,6357-JJPQT,Female,3
26,76,1.84,2548,Other,Moved,84,Yes,Mariposa,Month-to-month,No,No,Fiber optic,37.526791,-119.99437,74.9,Yes,0,No,No,Yes,No,Electronic check,Yes,10226,0,3,0,1,No,No,No,0,1.84,0.0,76.74,74.9,1,95338,6358-LYNGM,Male,1
72,8,47.48,2057,No Churn,No Churn,39,No,Big Creek,Month-to-month,No,No,Fiber optic,37.17277,-119.2997,73.55,No,0,No,Yes,Yes,No,Credit card (automatic),Yes,273,0,3,1,0,No,No,No,0,1471.88,0.0,3566.53,2094.65,1,93605,6360-SVNWV,Female,31
53,11,42.45,5106,No Churn,No Churn,63,No,Sacramento,One year,No,Yes,Fiber optic,38.590035,-121.412455,108.3,Yes,1,No,No,Yes,Yes,Electronic check,Yes,30715,1,3,0,1,Yes,Yes,Yes,0,1782.9,0.0,6369.05,4586.15,1,95825,6362-QHAFM,Male,42
24,51,48.08,4135,No Churn,No Churn,38,No,Santa Fe Springs,Two year,Yes,Yes,DSL,33.933565,-118.062611,87.25,No,5,Yes,Yes,No,Yes,Credit card (automatic),Yes,16271,1,4,0,1,Yes,Yes,Yes,0,3413.68,0.0,9742.38,6328.7,1,90670,6365-HITVU,Female,71
44,2,24.76,3068,Competitor,Competitor had better devices,71,Yes,Glendale,Month-to-month,No,No,Fiber optic,34.162515,-118.203869,96.0,No,0,No,No,Yes,No,Electronic check,Yes,31297,0,1,0,1,Yes,Yes,Yes,0,594.24,0.0,2716.69,2122.45,1,91206,6365-MTGZX,Male,24
40,25,39.2,5916,No Churn,No Churn,46,No,San Jose,Month-to-month,Yes,Yes,DSL,37.32886,-121.834567,63.15,No,3,No,Yes,Yes,Yes,Mailed check,Yes,59841,1,3,0,1,Yes,No,No,0,509.6,0.0,1326.4,816.8,1,95122,6366-XIVKZ,Female,13
60,29,0.0,5087,Dissatisfaction,Service dissatisfaction,73,Yes,Pomona,Month-to-month,No,No,DSL,34.042286,-117.756106,24.8,No phone service,0,No,No,No,No,Bank transfer (automatic),No,69974,0,2,0,0,No,No,No,0,0.0,0.0,24.8,24.8,1,91766,6366-ZGQGL,Male,1
61,24,21.19,3371,No Churn,No Churn,66,No,Merced,Month-to-month,No,No,DSL,37.255637,-120.493537,68.15,Yes,0,Yes,No,No,No,Credit card (automatic),Yes,59289,0,3,0,1,Yes,No,Yes,0,805.22,0.0,3461.52,2656.3,1,95340,6368-NWMCE,Female,38
62,0,3.57,5390,No Churn,No Churn,31,No,Vacaville,Two year,Yes,No internet service,No,38.333133,-121.920151,19.5,No,8,No internet service,No internet service,No,Yes,Credit card (automatic),Yes,63157,1,4,0,0,No internet service,No internet service,No internet service,0,14.28,0.0,111.13,96.85,0,95687,6368-TZZDT,Male,4
50,23,47.91,5001,No Churn,No Churn,49,No,Monterey Park,Two year,Yes,Yes,DSL,34.049172,-118.115022,89.05,Yes,4,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,26933,1,3,0,1,Yes,Yes,Yes,0,3257.88,0.0,9443.68,6185.8,1,91755,6369-MCAKO,Female,68
52,0,40.37,4501,No Churn,No Churn,71,No,Buellton,Two year,No,No internet service,No,34.631362,-120.238218,25.3,Yes,1,No internet service,No internet service,No,Yes,Bank transfer (automatic),Yes,4644,1,4,0,0,No internet service,No internet service,No internet service,0,2462.57,0.0,4017.47,1554.9,0,93427,6370-ZVHDV,Female,61
38,27,23.31,5511,No Churn,No Churn,77,No,Long Beach,Two year,Yes,Yes,DSL,33.771612,-118.143866,64.25,No,9,No,Yes,No,Yes,Mailed check,Yes,19034,1,4,0,0,No,Yes,No,0,372.96,0.0,1396.96,1024.0,1,90814,6371-NZYEG,Male,16
55,30,28.04,5075,Attitude,Attitude of service provider,87,Yes,Placentia,Month-to-month,No,No,Fiber optic,33.881158,-117.854783,78.8,No,1,No,No,No,Yes,Electronic check,Yes,48170,1,3,0,0,No,Yes,No,0,28.04,0.0,106.84,78.8,1,92870,6372-RFVNS,Female,1
23,41,46.71,2680,No Churn,No Churn,79,No,Long Beach,Two year,No,Yes,DSL,33.797638,-118.11662,65.65,No,3,Yes,Yes,No,Yes,Mailed check,Yes,38902,1,4,0,0,No,No,Yes,0,2148.66,0.0,5195.81,3047.15,1,90815,6374-AFWOX,Male,46
67,25,16.82,5092,No Churn,No Churn,54,No,Trinity Center,Two year,Yes,Yes,Fiber optic,41.081847,-122.700545,104.1,No,4,No,Yes,Yes,Yes,Credit card (automatic),Yes,734,1,3,1,0,Yes,Yes,Yes,40,1211.04,0.0,8698.74,7447.7,0,96091,6374-NTQLP,Male,72
48,28,42.8,2140,Other,Don't know,65,Yes,Dutch Flat,Month-to-month,No,No,Fiber optic,39.197215,-120.83679,77.85,No,0,No,No,No,No,Electronic check,Yes,350,0,2,0,0,No,Yes,No,10,171.2,0.0,480.4,299.2,0,95714,6376-GAHQE,Male,4
31,0,24.16,4281,No Churn,No Churn,20,No,Fair Oaks,Month-to-month,No,No internet service,No,38.652065,-121.25441,19.95,No,0,No internet service,No internet service,No,No,Mailed check,Yes,40750,0,5,0,0,No internet service,No internet service,No internet service,0,120.8,0.0,227.85,107.05,0,95628,6377-KSLXC,Male,5
48,22,9.98,4115,No Churn,No Churn,32,No,Gualala,Month-to-month,No,Yes,Fiber optic,38.848082,-123.50608,106.15,Yes,5,Yes,No,Yes,Yes,Electronic check,Yes,1916,1,3,0,1,Yes,Yes,No,0,598.8,0.0,7010.05,6411.25,1,95445,6377-WHAOX,Female,60
42,19,22.03,2457,Dissatisfaction,Network reliability,92,Yes,Modesto,Month-to-month,No,No,Fiber optic,37.612612,-121.108568,70.1,No,1,No,No,Yes,Yes,Electronic check,Yes,30668,1,2,0,0,No,No,No,0,220.3,34.69,845.26,659.65,1,95358,6379-RXJRQ,Male,10
19,0,41.1,2710,No Churn,No Churn,77,No,Inglewood,Month-to-month,No,No internet service,No,33.936827,-118.359824,20.2,No,0,No internet service,No internet service,No,No,Mailed check,Yes,28680,0,3,0,0,No internet service,No internet service,No internet service,0,41.1,0.0,61.3,20.2,0,90304,6380-ARCEH,Male,1
77,18,9.13,4599,No Churn,No Churn,22,No,Gustine,One year,No,No,Fiber optic,37.147198,-121.120161,99.1,No,6,Yes,Yes,No,Yes,Mailed check,Yes,7872,1,3,1,0,Yes,Yes,No,0,356.07,0.0,4234.02,3877.95,1,95322,6383-ZTSIW,Female,39
23,69,23.02,5127,No Churn,No Churn,80,No,Bethel Island,Two year,No,Yes,DSL,38.050558,-121.646924,73.0,No,0,Yes,Yes,Yes,No,Credit card (automatic),Yes,2379,0,4,0,1,Yes,No,Yes,0,1657.44,0.0,6922.64,5265.2,1,94511,6384-VMJHP,Female,72
38,10,6.45,5785,Competitor,Competitor made better offer,92,Yes,San Diego,Two year,Yes,Yes,Fiber optic,32.886925,-117.152162,107.95,Yes,1,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,74232,1,2,0,1,Yes,Yes,Yes,0,316.05,0.0,5609.25,5293.2,1,92126,6386-SZZKH,Female,49
48,8,7.96,4529,No Churn,No Churn,58,No,Los Angeles,One year,Yes,No,DSL,34.00709,-118.258681,56.15,No,0,Yes,Yes,No,No,Bank transfer (automatic),Yes,101215,0,4,0,0,No,No,No,0,493.52,0.0,3981.47,3487.95,1,90011,6388-TABGU,Male,62
21,52,6.19,2565,Competitor,Competitor made better offer,80,Yes,San Diego,Month-to-month,Yes,No,Fiber optic,32.85723,-117.209774,73.6,No,0,No,Yes,Yes,No,Mailed check,Yes,34902,0,1,0,1,No,No,No,0,6.19,0.0,79.79,73.6,1,92122,6390-DSAZX,Female,1
35,16,43.33,3979,Other,Don't know,87,Yes,Bridgeville,Month-to-month,No,No,Fiber optic,40.372532,-123.525626,97.65,Yes,1,No,No,Yes,Yes,Electronic check,Yes,695,1,2,0,1,Yes,Yes,No,0,1473.22,0.0,4680.77,3207.55,1,95526,6393-WRYZE,Female,34
27,0,38.41,2011,No Churn,No Churn,23,No,Little River,Month-to-month,No,No internet service,No,39.245911,-123.77214,20.7,No,0,No internet service,No internet service,No,No,Mailed check,Yes,882,0,4,0,0,No internet service,No internet service,No internet service,0,115.23,0.0,172.73,57.5,0,95456,6394-HHHZM,Male,3
20,47,5.19,4956,Attitude,Attitude of support person,89,Yes,Solana Beach,Month-to-month,No,Yes,Fiber optic,33.001813,-117.263628,107.4,Yes,0,Yes,No,Yes,No,Bank transfer (automatic),Yes,12173,0,2,0,1,Yes,Yes,No,0,249.12,0.0,5370.42,5121.3,1,92075,6394-MFYNG,Female,48
70,21,0.0,2573,Competitor,Competitor had better devices,85,Yes,Adin,Month-to-month,No,Yes,DSL,41.171578,-120.913161,55.55,No phone service,1,Yes,No,No,Yes,Credit card (automatic),No,615,1,1,1,0,Yes,Yes,No,0,0.0,0.0,2342.2,2342.2,1,96006,6397-JNZZG,Female,43
51,27,19.74,3263,Dissatisfaction,Network reliability,91,Yes,San Mateo,Month-to-month,No,No,Fiber optic,37.556634,-122.317723,79.05,Yes,0,No,Yes,Yes,No,Electronic check,Yes,23393,0,1,0,0,No,No,No,0,118.44,0.0,552.94,434.5,1,94402,6400-BWQKW,Female,6
33,3,21.03,3684,No Churn,No Churn,31,No,San Jacinto,Month-to-month,No,No,DSL,33.796568,-116.924723,55.3,No,0,No,No,Yes,No,Mailed check,Yes,21349,0,4,0,1,Yes,No,No,0,84.12,0.0,322.62,238.5,1,92583,6402-EJMWF,Male,4
31,9,0.0,3695,No Churn,No Churn,76,No,Ben Lomond,One year,No,Yes,DSL,37.078873,-122.090386,61.05,No phone service,0,Yes,Yes,No,No,Electronic check,No,6407,0,3,0,1,Yes,Yes,No,0,0.0,0.0,1540.2,1540.2,1,95005,6402-SSEJG,Female,25
75,30,36.5,4969,Price,Price too high,94,Yes,Fair Oaks,Month-to-month,No,No,Fiber optic,38.652065,-121.25441,102.8,Yes,0,Yes,Yes,Yes,No,Mailed check,Yes,40750,0,1,1,0,Yes,Yes,No,0,912.5,0.0,3572.7,2660.2,1,95628,6402-ZFPPI,Female,25
56,0,44.35,5458,No Churn,No Churn,77,No,Fontana,Two year,No,No internet service,No,34.049671,-117.468896,24.95,Yes,0,No internet service,No internet service,No,No,Bank transfer (automatic),Yes,29847,0,5,0,0,No internet service,No internet service,No internet service,0,2261.85,0.0,3549.85,1288.0,0,92337,6407-GSJNL,Female,51
76,14,32.98,2885,No Churn,No Churn,53,No,Compton,Month-to-month,No,No,Fiber optic,33.912246,-118.236773,83.8,No,0,Yes,No,Yes,No,Bank transfer (automatic),Yes,29825,0,3,1,0,No,Yes,No,0,65.96,0.0,229.66,163.7,1,90222,6407-UTSLV,Female,2
44,26,16.39,4494,No Churn,No Churn,53,No,Glendale,One year,No,Yes,Fiber optic,34.195386,-118.238508,104.55,Yes,0,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,16910,0,3,0,0,No,Yes,Yes,0,1081.74,0.0,7860.79,6779.05,1,91208,6408-OTUBZ,Female,66
45,19,2.75,6044,No Churn,No Churn,52,No,Valyermo,Two year,Yes,Yes,DSL,34.39583,-117.734568,89.4,Yes,7,Yes,Yes,Yes,Yes,Mailed check,Yes,413,1,3,0,1,Yes,Yes,Yes,0,198.0,0.0,6574.55,6376.55,1,93563,6408-WHTEF,Male,72
38,2,15.62,3757,Dissatisfaction,Product dissatisfaction,73,Yes,San Diego,Month-to-month,No,No,DSL,32.774046,-117.142454,45.15,No,0,No,No,No,No,Electronic check,Yes,11650,0,1,0,0,No,No,No,0,140.58,0.0,557.03,416.45,1,92108,6410-LEFEN,Female,9
54,22,19.19,2544,Dissatisfaction,Service dissatisfaction,96,Yes,Sierra City,Month-to-month,Yes,Yes,Fiber optic,39.600599,-120.636358,89.4,No,1,No,Yes,Yes,Yes,Electronic check,Yes,348,1,1,0,0,No,Yes,No,0,326.23,0.0,1865.68,1539.45,1,96125,6413-XKKPU,Male,17
50,7,2.03,2867,No Churn,No Churn,56,No,Gardena,One year,No,No,DSL,33.876482,-118.284077,55.65,No,0,No,No,No,No,Credit card (automatic),Yes,9960,0,5,0,1,Yes,No,No,0,93.38,0.0,2782.23,2688.85,1,90248,6416-JNVRK,Female,46
39,11,30.62,5753,Competitor,Competitor offered more data,89,Yes,San Francisco,Month-to-month,Yes,No,Fiber optic,37.736535,-122.45732,68.5,No,1,No,No,Yes,Yes,Electronic check,Yes,20643,1,3,0,0,No,No,No,0,30.62,0.0,99.12,68.5,1,94127,6416-TVAIH,Male,1
20,52,8.48,2278,No Churn,No Churn,57,No,Downieville,Month-to-month,No,Yes,Fiber optic,39.578792,-120.780786,79.5,No,0,No,Yes,Yes,No,Bank transfer (automatic),Yes,404,0,4,0,0,No,No,No,0,93.28,0.0,888.93,795.65,1,95936,6416-YJTTB,Male,11
33,9,40.34,5340,No Churn,No Churn,62,No,Huntington Beach,Two year,No,Yes,DSL,33.679659,-118.016195,83.25,No,1,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,42663,1,3,0,1,Yes,Yes,Yes,0,2057.34,0.0,6146.79,4089.45,1,92648,6418-HNFED,Male,51
49,22,13.32,4684,No Churn,No Churn,31,No,Perris,Two year,No,Yes,DSL,33.787298,-117.320676,81.0,No,6,No,Yes,No,Yes,Mailed check,Yes,36817,1,4,0,1,Yes,Yes,Yes,0,825.84,0.0,5811.74,4985.9,1,92570,6418-PIQSP,Female,62
69,0,45.83,3418,No Churn,No Churn,45,No,Yountville,One year,No,No internet service,No,38.421458,-122.365048,20.75,No,2,No internet service,No internet service,Yes,Yes,Electronic check,Yes,2873,1,5,1,0,No internet service,No internet service,No internet service,0,1054.09,37.64,1501.65,485.2,0,94599,6419-ZTTLE,Male,23
30,69,16.13,5802,No Churn,No Churn,75,No,Carson,One year,Yes,No,Fiber optic,33.822295,-118.26411,82.85,No,4,No,Yes,Yes,Yes,Bank transfer (automatic),Yes,55486,1,3,0,1,Yes,No,No,0,451.64,0.0,2772.44,2320.8,1,90745,6421-SZVEM,Female,28
39,13,35.18,3972,Competitor,Competitor had better devices,65,Yes,Lebec,Month-to-month,No,No,Fiber optic,34.845861,-118.885163,74.75,Yes,1,No,No,Yes,Yes,Credit card (automatic),Yes,1247,1,1,0,0,No,No,No,0,105.54,0.0,335.04,229.5,1,93243,6424-ELEYH,Female,3
43,0,15.95,2282,No Churn,No Churn,46,No,Boron,Two year,No,No internet service,No,34.95703,-117.73045,19.25,No,5,No internet service,No internet service,No,Yes,Mailed check,Yes,2241,1,4,0,0,No internet service,No internet service,No internet service,0,765.6,0.0,1620.7,855.1,0,93516,6425-JWTDV,Male,48
68,11,27.75,6117,Other,Don't know,86,Yes,Pinole,One year,No,Yes,Fiber optic,37.996462,-122.293716,105.95,Yes,1,No,No,Yes,Yes,Credit card (automatic),Yes,16717,1,2,1,0,Yes,Yes,Yes,0,1831.5,0.0,8806.75,6975.25,1,94564,6425-YQLLO,Female,66
63,56,21.43,2939,No Churn,No Churn,30,No,South San Francisco,Two year,Yes,Yes,DSL,37.654436,-122.426468,78.6,Yes,8,No,Yes,No,Yes,Credit card (automatic),Yes,60599,1,4,0,1,Yes,Yes,No,0,514.32,0.0,2360.97,1846.65,1,94080,6427-FEFIG,Female,24
54,4,13.76,3349,No Churn,No Churn,77,No,Maxwell,Month-to-month,No,No,DSL,39.281194,-122.226568,69.6,Yes,0,No,No,No,No,Mailed check,Yes,1146,0,4,0,1,Yes,Yes,No,0,261.44,0.0,1655.99,1394.55,1,95955,6429-SHBCB,Male,19
51,16,42.29,3676,Dissatisfaction,Network reliability,80,Yes,Rosemead,Month-to-month,No,No,Fiber optic,34.065108,-118.082791,85.4,Yes,1,Yes,No,Yes,Yes,Electronic check,Yes,61623,1,3,0,0,No,No,Yes,0,211.45,45.37,567.18,401.1,1,91770,6432-TWQLB,Male,5
49,24,0.0,5671,No Churn,No Churn,48,No,Geyserville,Two year,Yes,Yes,DSL,38.731771,-123.064272,53.7,No phone service,2,Yes,Yes,No,Yes,Credit card (automatic),No,2349,1,3,0,1,Yes,No,Yes,0,0.0,22.97,498.03,521.0,1,95441,6434-TTGJP,Male,10
21,42,29.74,5269,No Churn,No Churn,36,No,Los Angeles,Month-to-month,No,Yes,Fiber optic,34.137411,-118.328915,82.75,Yes,0,No,No,Yes,No,Electronic check,Yes,21728,0,4,0,0,No,No,Yes,0,148.7,0.0,566.45,417.75,1,90068,6435-SRWBJ,Female,5
71,26,27.14,5205,No Churn,No Churn,64,No,Oro Grande,Two year,No,No,Fiber optic,34.647959,-117.296957,92.7,Yes,3,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,909,1,3,1,0,No,Yes,No,0,1764.1,0.0,7732.5,5968.4,1,92368,6435-VWCCY,Male,65
72,28,47.4,4999,No Churn,No Churn,62,No,Los Angeles,Two year,No,Yes,DSL,34.017697,-118.200577,84.1,Yes,5,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,47487,1,3,1,1,Yes,Yes,No,0,3412.8,0.0,9542.45,6129.65,1,90023,6437-UDQJM,Female,72
31,16,28.92,3109,Attitude,Attitude of support person,91,Yes,Moreno Valley,Month-to-month,No,No,Fiber optic,33.970661,-117.255039,79.7,No,0,No,No,Yes,No,Electronic check,Yes,46214,0,2,0,0,No,Yes,No,0,202.44,0.0,788.49,586.05,1,92557,6437-UKHMV,Female,7
29,51,4.48,5269,Competitor,Competitor made better offer,90,Yes,San Diego,Month-to-month,No,Yes,Fiber optic,32.961064,-117.134917,87.25,Yes,0,No,No,Yes,No,Electronic check,Yes,47224,0,1,0,0,No,No,Yes,0,201.6,0.0,4143.3,3941.7,1,92129,6439-GTPCA,Female,45
47,7,34.64,2452,No Churn,No Churn,29,No,Echo Lake,Month-to-month,No,No,DSL,38.851842,-120.076204,68.95,No,2,Yes,Yes,Yes,Yes,Mailed check,Yes,69,1,3,0,0,No,Yes,Yes,0,311.76,0.0,905.61,593.85,1,95721,6439-LAJXL,Male,9
50,16,4.11,4412,No Churn,No Churn,49,No,San Diego,Two year,Yes,Yes,DSL,32.898613,-117.202937,80.7,Yes,6,Yes,Yes,No,Yes,Electronic check,Yes,4258,1,4,0,0,No,Yes,Yes,0,287.7,0.0,5905.65,5617.95,1,92121,6439-PKTRR,Female,70
52,6,27.88,4320,No Churn,No Churn,30,No,Carson,One year,Yes,Yes,DSL,33.859171,-118.252272,64.5,No,0,Yes,No,No,No,Credit card (automatic),Yes,25566,0,5,0,0,No,Yes,No,0,836.4,0.0,2766.35,1929.95,0,90746,6440-DKQGE,Male,30
61,24,32.59,5671,No Churn,No Churn,59,No,Richmond,Two year,Yes,Yes,Fiber optic,37.941456,-122.320968,114.7,Yes,5,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,13984,1,3,0,1,Yes,Yes,Yes,0,2216.12,0.0,10065.97,7849.85,1,94805,6445-TNRXS,Male,68
23,0,31.79,5772,No Churn,No Churn,69,No,Santa Monica,One year,No,No internet service,No,34.015481,-118.493231,20.95,No,0,No internet service,No internet service,No,No,Mailed check,Yes,5221,0,4,0,0,No internet service,No internet service,No internet service,0,985.49,0.0,1668.74,683.25,0,90401,6447-EGDIV,Female,31
20,51,0.0,4242,No Churn,No Churn,65,No,San Diego,Month-to-month,Yes,No,DSL,33.000269,-117.072093,25.0,No phone service,0,No,No,No,No,Credit card (automatic),No,42733,0,4,0,0,No,No,No,0,0.0,22.4,766.8,789.2,1,92128,6447-GORXK,Male,31
57,26,22.03,2843,Attitude,Attitude of service provider,88,Yes,Carlsbad,Month-to-month,No,No,Fiber optic,33.148116,-117.306043,69.35,No,0,No,No,Yes,No,Electronic check,Yes,35582,0,2,0,0,No,No,No,0,22.03,0.0,91.38,69.35,1,92008,6457-GIRWB,Male,1
34,15,41.77,4424,Competitor,Competitor made better offer,90,Yes,San Diego,Month-to-month,No,No,Fiber optic,32.898613,-117.202937,80.8,No,0,No,No,Yes,No,Electronic check,Yes,4258,0,3,0,1,Yes,No,No,0,41.77,0.0,122.57,80.8,1,92121,6457-USBER,Male,1
72,17,36.27,3468,No Churn,No Churn,51,No,Albion,Month-to-month,No,No,Fiber optic,39.225694,-123.717354,80.7,No,0,Yes,Yes,No,No,Electronic check,Yes,1054,0,4,1,0,No,No,No,0,181.35,0.0,556.15,374.8,1,95410,6458-CYIDZ,Female,5
20,59,42.18,4858,No Churn,No Churn,30,No,Napa,One year,Yes,No,DSL,38.232389,-122.324944,54.95,No,5,No,Yes,Yes,Yes,Bank transfer (automatic),Yes,26894,1,4,0,0,No,No,Yes,0,1476.3,0.0,3392.3,1916.0,1,94559,6461-PPAXN,Female,35
46,30,9.06,4278,No Churn,No Churn,71,No,Corte Madera,Two year,No,Yes,DSL,37.924014,-122.511694,87.95,Yes,7,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,9038,1,4,0,1,Yes,Yes,Yes,0,643.26,0.0,7008.61,6365.35,1,94925,6461-SZMCV,Female,71
61,19,36.5,4080,No Churn,No Churn,41,No,Lemon Cove,Two year,Yes,Yes,Fiber optic,36.462671,-118.997291,100.5,Yes,5,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,293,1,4,0,0,No,Yes,No,0,2591.5,0.0,9622.15,7030.65,1,93244,6463-HHXJR,Female,71
67,30,11.23,4759,No Churn,No Churn,72,No,Palo Alto,Two year,No,Yes,DSL,37.444314,-122.149996,69.85,No,0,No,Yes,No,No,Bank transfer (automatic),Yes,16198,0,4,1,0,No,Yes,Yes,0,640.11,0.0,4643.11,4003.0,1,94301,6463-MVYRY,Female,57
55,16,0.0,2372,No Churn,No Churn,33,No,Fillmore,Month-to-month,No,No,DSL,34.408161,-118.865111,25.25,No phone service,0,No,No,Yes,No,Credit card (automatic),No,16013,0,3,0,0,No,No,No,0,0.0,0.0,186.3,186.3,1,93015,6464-KEXXH,Male,8
19,59,18.74,5895,No Churn,No Churn,65,No,Plymouth,One year,Yes,No,Fiber optic,38.489273,-120.891614,106.6,Yes,0,Yes,No,Yes,No,Bank transfer (automatic),Yes,2220,0,4,0,1,Yes,Yes,Yes,0,1255.58,0.0,8500.28,7244.7,1,95669,6465-GSRCL,Female,67
61,16,31.35,5789,Competitor,Competitor had better devices,77,Yes,Los Angeles,Month-to-month,Yes,No,Fiber optic,34.099869,-118.326843,99.35,Yes,1,Yes,No,Yes,Yes,Electronic check,Yes,30568,1,1,0,1,Yes,Yes,No,0,1473.45,0.0,6222.6,4749.15,1,90028,6467-CHFZW,Male,47
32,0,44.69,4160,No Churn,No Churn,21,No,Van Nuys,One year,Yes,No internet service,No,34.178483,-118.431791,20.2,No,8,No internet service,No internet service,Yes,Yes,Electronic check,Yes,40376,1,5,0,0,No internet service,No internet service,No internet service,0,44.69,0.0,64.89,20.2,0,91401,6469-MRVET,Male,1
35,0,45.84,2198,No Churn,No Churn,26,No,Arroyo Grande,Month-to-month,No,No internet service,No,35.176236,-120.483243,20.15,No,5,No internet service,No internet service,No,Yes,Electronic check,Yes,24499,1,3,0,0,No internet service,No internet service,No internet service,0,183.36,0.0,274.76,91.4,0,93420,6469-QJKZW,Female,4
22,59,9.16,2269,No Churn,No Churn,43,No,San Diego,Month-to-month,Yes,No,DSL,32.886925,-117.152162,84.9,Yes,5,Yes,Yes,No,Yes,Electronic check,Yes,74232,1,3,0,1,Yes,Yes,Yes,0,146.56,0.0,1544.81,1398.25,1,92126,6473-ULUHT,Male,16
61,30,43.47,4546,Attitude,Attitude of support person,77,Yes,Sherman Oaks,Month-to-month,No,No,Fiber optic,34.146957,-118.432138,86.0,Yes,0,No,No,Yes,No,Electronic check,Yes,29387,0,2,0,1,Yes,No,No,0,86.94,0.0,252.39,165.45,1,91423,6474-FVJLC,Male,2
47,4,38.93,5140,No Churn,No Churn,49,No,Myers Flat,Month-to-month,No,Yes,DSL,40.267158,-123.805913,54.25,No,6,No,No,No,Yes,Electronic check,Yes,644,1,5,0,0,No,No,Yes,0,895.39,0.0,2116.94,1221.55,1,95554,6475-VHUIZ,Female,23
57,0,46.06,2891,No Churn,No Churn,65,No,Wishon,Month-to-month,Yes,No internet service,No,37.287758,-119.548156,20.5,No,6,No internet service,No internet service,No,Yes,Mailed check,Yes,327,1,3,0,0,No internet service,No internet service,No internet service,0,552.72,0.0,808.22,255.5,0,93669,6476-EPYZR,Male,12
63,18,39.77,3851,No Churn,No Churn,76,No,Benton,Month-to-month,Yes,Yes,DSL,37.653947,-118.231443,76.5,No,5,Yes,No,No,Yes,Bank transfer (automatic),Yes,340,1,5,0,1,Yes,Yes,Yes,0,596.55,0.0,1752.15,1155.6,1,93512,6476-YHMGA,Female,15
47,6,44.45,5870,No Churn,No Churn,61,No,Stirling City,One year,No,No,DSL,39.904002,-121.527823,70.5,No,7,Yes,Yes,No,Yes,Mailed check,Yes,28,1,4,0,1,Yes,No,Yes,0,1422.4,0.0,3624.15,2201.75,1,95978,6478-HRRCZ,Male,32
41,0,7.17,2130,No Churn,No Churn,22,No,Mokelumne Hill,One year,No,No internet service,No,38.304194,-120.592431,19.9,No,0,No internet service,No internet service,No,No,Credit card (automatic),Yes,2718,0,3,0,0,No internet service,No internet service,No internet service,0,179.25,0.0,690.05,510.8,0,95245,6479-OAUSD,Male,25
